,Unnamed: 0.1,Unnamed: 0.1,Team,GP_T,MPG_T,FGM_T,FGA_T,FG%_T,3PM_T,3PA_T,3P%_T,FTM_T,FTA_T,FT%_T,TOV_T,PF_T,ORB_T,DRB_T,RPG_T,APG_T,SPG_T,BPG_T,PPG_T,TS%_T,eFG%_T,Total S%_T,ORB%_T,DRB%_T,TRB%_T,AST%_T,TOV%_T,STL%_T,BLK%_T,PPS_T,FIC40_T,ORtg_T,DRtg_T,eDiff_T,Poss_T,Pace_T,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Age,Player,ID
39,135,135,Atlanta,82.0,48.4,41.4,91.8,0.451,13.0,37.0,0.352,17.6,23.4,0.752,17.0,23.6,11.6,34.5,46.1,25.8,8.2,5.1,113.3,0.555,0.522,155.5,24.7,76.4,50.0,62.4,14.3,7.9,9.1,1.2,69.1,108.2,113.9,-5.7,8593.4,103.9,4.3,12.0,0.356,1.8,4.6,0.394,2.5,7.4,0.333,2.4,3.2,0.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,13.6,0.499,0.459,0.618,0.264,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,1.3,3.2,4.5,20,cam-reddish,0
40,116,116,Chicago,82.0,48.5,39.8,87.9,0.453,9.1,25.9,0.351,16.2,20.7,0.783,14.1,20.3,8.8,34.1,42.9,21.9,7.4,4.3,104.9,0.541,0.505,158.8,19.4,77.3,48.0,55.0,12.7,7.4,7.6,1.2,61.7,104.8,113.2,-8.4,8208.6,99.0,4.3,12.0,0.356,1.8,4.6,0.394,2.5,7.4,0.333,2.4,3.2,0.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,13.6,0.499,0.459,0.618,0.264,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,1.3,3.2,4.5,20,cam-reddish,0
41,96,96,Phoenix,82.0,48.5,40.1,87.4,0.459,9.6,29.3,0.329,17.6,22.7,0.779,15.6,23.6,9.1,31.3,40.4,23.9,9.0,5.1,107.5,0.552,0.514,156.7,20.5,72.5,46.1,59.5,13.8,8.8,8.8,1.2,63.2,105.9,115.1,-9.2,8326.8,100.5,4.3,12.0,0.356,1.8,4.6,0.394,2.5,7.4,0.333,2.4,3.2,0.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,13.6,0.499,0.459,0.618,0.264,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,1.3,3.2,4.5,20,cam-reddish,0
42,75,75,Cleveland,82.0,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,13.5,20.0,10.7,31.9,42.7,20.7,6.5,2.4,104.5,0.54,0.503,159.1,23.7,77.0,49.2,53.2,12.2,6.7,4.3,1.2,59.6,107.7,117.6,-9.9,7955.0,96.6,4.3,12.0,0.356,1.8,4.6,0.394,2.5,7.4,0.333,2.4,3.2,0.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,13.6,0.499,0.459,0.618,0.264,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,1.3,3.2,4.5,20,cam-reddish,0
43,53,53,L.A. Lakers,82.0,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,15.7,20.7,10.2,36.4,46.6,25.6,7.5,5.4,111.8,0.554,0.527,150.3,22.2,76.4,49.9,60.0,13.4,7.3,9.1,1.2,70.5,107.8,109.5,-1.7,8501.5,103.2,4.3,12.0,0.356,1.8,4.6,0.394,2.5,7.4,0.333,2.4,3.2,0.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,13.6,0.499,0.459,0.618,0.264,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,1.3,3.2,4.5,20,cam-reddish,0
44,31,31,New York,82.0,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,14.0,20.9,10.5,34.3,44.7,20.1,6.8,5.1,104.6,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,4.3,12.0,0.356,1.8,4.6,0.394,2.5,7.4,0.333,2.4,3.2,0.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,13.6,0.499,0.459,0.618,0.264,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,1.3,3.2,4.5,20,cam-reddish,0
45,8,8,Memphis,82.0,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,14.0,22.0,8.8,33.0,41.8,23.9,8.3,5.5,103.5,0.548,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,4.3,12.0,0.356,1.8,4.6,0.394,2.5,7.4,0.333,2.4,3.2,0.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,13.6,0.499,0.459,0.618,0.264,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,0.113,1.3,3.2,4.5,20,cam-reddish,0
46,152,152,Washington,82.0,48.6,42.1,90.1,0.468,11.3,33.3,0.341,18.4,23.9,0.768,14.1,20.7,9.7,32.7,42.4,26.3,8.3,4.6,114.0,0.567,0.531,157.7,21.3,74.1,47.3,62.3,12.3,8.1,8.0,1.3,71.1,111.1,113.9,-2.8,8417.5,101.4,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,1
47,134,134,Atlanta,82.0,48.4,41.4,91.8,0.451,13.0,37.0,0.352,17.6,23.4,0.752,17.0,23.6,11.6,34.5,46.1,25.8,8.2,5.1,113.3,0.555,0.522,155.5,24.7,76.4,50.0,62.4,14.3,7.9,9.1,1.2,69.1,108.2,113.9,-5.7,8593.4,103.9,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,0
48,115,115,Chicago,82.0,48.5,39.8,87.9,0.453,9.1,25.9,0.351,16.2,20.7,0.783,14.1,20.3,8.8,34.1,42.9,21.9,7.4,4.3,104.9,0.541,0.505,158.8,19.4,77.3,48.0,55.0,12.7,7.4,7.6,1.2,61.7,104.8,113.2,-8.4,8208.6,99.0,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,0
49,95,95,Phoenix,82.0,48.5,40.1,87.4,0.459,9.6,29.3,0.329,17.6,22.7,0.779,15.6,23.6,9.1,31.3,40.4,23.9,9.0,5.1,107.5,0.552,0.514,156.7,20.5,72.5,46.1,59.5,13.8,8.8,8.8,1.2,63.2,105.9,115.1,-9.2,8326.8,100.5,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,0
50,74,74,Cleveland,82.0,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,13.5,20.0,10.7,31.9,42.7,20.7,6.5,2.4,104.5,0.54,0.503,159.1,23.7,77.0,49.2,53.2,12.2,6.7,4.3,1.2,59.6,107.7,117.6,-9.9,7955.0,96.6,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,0
51,52,52,L.A. Lakers,82.0,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,15.7,20.7,10.2,36.4,46.6,25.6,7.5,5.4,111.8,0.554,0.527,150.3,22.2,76.4,49.9,60.0,13.4,7.3,9.1,1.2,70.5,107.8,109.5,-1.7,8501.5,103.2,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,0
52,30,30,New York,82.0,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,14.0,20.9,10.5,34.3,44.7,20.1,6.8,5.1,104.6,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,0
53,7,7,Memphis,82.0,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,14.0,22.0,8.8,33.0,41.8,23.9,8.3,5.5,103.5,0.548,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,7.4,12.6,0.591,7.0,11.6,0.606,0.4,1.0,0.417,4.4,6.0,0.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,28.6,0.639,0.608,0.077,0.477,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,0.264,6.4,2.9,9.4,21,rui-hachimura,0
54,133,133,Atlanta,82.0,48.4,41.4,91.8,0.451,13.0,37.0,0.352,17.6,23.4,0.752,17.0,23.6,11.6,34.5,46.1,25.8,8.2,5.1,113.3,0.555,0.522,155.5,24.7,76.4,50.0,62.4,14.3,7.9,9.1,1.2,69.1,108.2,113.9,-5.7,8593.4,103.9,3.8,5.3,0.728,3.8,5.3,0.728,0.0,0.0,0.0,2.3,3.1,0.74,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,27.0,0.739,0.728,0.0,0.592,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.6,5.5,10.1,19,jaxson-hayes,1
55,114,114,Chicago,82.0,48.5,39.8,87.9,0.453,9.1,25.9,0.351,16.2,20.7,0.783,14.1,20.3,8.8,34.1,42.9,21.9,7.4,4.3,104.9,0.541,0.505,158.8,19.4,77.3,48.0,55.0,12.7,7.4,7.6,1.2,61.7,104.8,113.2,-8.4,8208.6,99.0,3.8,5.3,0.728,3.8,5.3,0.728,0.0,0.0,0.0,2.3,3.1,0.74,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,27.0,0.739,0.728,0.0,0.592,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.6,5.5,10.1,19,jaxson-hayes,0
56,94,94,Phoenix,82.0,48.5,40.1,87.4,0.459,9.6,29.3,0.329,17.6,22.7,0.779,15.6,23.6,9.1,31.3,40.4,23.9,9.0,5.1,107.5,0.552,0.514,156.7,20.5,72.5,46.1,59.5,13.8,8.8,8.8,1.2,63.2,105.9,115.1,-9.2,8326.8,100.5,3.8,5.3,0.728,3.8,5.3,0.728,0.0,0.0,0.0,2.3,3.1,0.74,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,27.0,0.739,0.728,0.0,0.592,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.6,5.5,10.1,19,jaxson-hayes,0
57,73,73,Cleveland,82.0,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,13.5,20.0,10.7,31.9,42.7,20.7,6.5,2.4,104.5,0.54,0.503,159.1,23.7,77.0,49.2,53.2,12.2,6.7,4.3,1.2,59.6,107.7,117.6,-9.9,7955.0,96.6,3.8,5.3,0.728,3.8,5.3,0.728,0.0,0.0,0.0,2.3,3.1,0.74,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,27.0,0.739,0.728,0.0,0.592,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.6,5.5,10.1,19,jaxson-hayes,0
58,51,51,L.A. Lakers,82.0,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,15.7,20.7,10.2,36.4,46.6,25.6,7.5,5.4,111.8,0.554,0.527,150.3,22.2,76.4,49.9,60.0,13.4,7.3,9.1,1.2,70.5,107.8,109.5,-1.7,8501.5,103.2,3.8,5.3,0.728,3.8,5.3,0.728,0.0,0.0,0.0,2.3,3.1,0.74,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,27.0,0.739,0.728,0.0,0.592,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.6,5.5,10.1,19,jaxson-hayes,0
59,29,29,New York,82.0,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,14.0,20.9,10.5,34.3,44.7,20.1,6.8,5.1,104.6,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,3.8,5.3,0.728,3.8,5.3,0.728,0.0,0.0,0.0,2.3,3.1,0.74,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,27.0,0.739,0.728,0.0,0.592,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.6,5.5,10.1,19,jaxson-hayes,0
60,6,6,Memphis,82.0,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,14.0,22.0,8.8,33.0,41.8,23.9,8.3,5.5,103.5,0.548,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,3.8,5.3,0.728,3.8,5.3,0.728,0.0,0.0,0.0,2.3,3.1,0.74,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,27.0,0.739,0.728,0.0,0.592,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,0.23,4.6,5.5,10.1,19,jaxson-hayes,0
61,113,113,Chicago,82.0,48.5,39.8,87.9,0.453,9.1,25.9,0.351,16.2,20.7,0.783,14.1,20.3,8.8,34.1,42.9,21.9,7.4,4.3,104.9,0.541,0.505,158.8,19.4,77.3,48.0,55.0,12.7,7.4,7.6,1.2,61.7,104.8,113.2,-8.4,8208.6,99.0,5.4,12.7,0.423,3.0,6.1,0.5,2.3,6.6,0.353,3.0,3.7,0.8,0.3,3.2,3.5,4.1,1.1,0.3,2.7,1.9,16.1,19.2,0.556,0.516,0.523,0.293,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,0.165,5.2,2.8,8.0,19,coby-white,1
62,93,93,Phoenix,82.0,48.5,40.1,87.4,0.459,9.6,29.3,0.329,17.6,22.7,0.779,15.6,23.6,9.1,31.3,40.4,23.9,9.0,5.1,107.5,0.552,0.514,156.7,20.5,72.5,46.1,59.5,13.8,8.8,8.8,1.2,63.2,105.9,115.1,-9.2,8326.8,100.5,5.4,12.7,0.423,3.0,6.1,0.5,2.3,6.6,0.353,3.0,3.7,0.8,0.3,3.2,3.5,4.1,1.1,0.3,2.7,1.9,16.1,19.2,0.556,0.516,0.523,0.293,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,0.165,5.2,2.8,8.0,19,coby-white,0
63,72,72,Cleveland,82.0,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,13.5,20.0,10.7,31.9,42.7,20.7,6.5,2.4,104.5,0.54,0.503,159.1,23.7,77.0,49.2,53.2,12.2,6.7,4.3,1.2,59.6,107.7,117.6,-9.9,7955.0,96.6,5.4,12.7,0.423,3.0,6.1,0.5,2.3,6.6,0.353,3.0,3.7,0.8,0.3,3.2,3.5,4.1,1.1,0.3,2.7,1.9,16.1,19.2,0.556,0.516,0.523,0.293,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,0.165,5.2,2.8,8.0,19,coby-white,0
64,50,50,L.A. Lakers,82.0,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,15.7,20.7,10.2,36.4,46.6,25.6,7.5,5.4,111.8,0.554,0.527,150.3,22.2,76.4,49.9,60.0,13.4,7.3,9.1,1.2,70.5,107.8,109.5,-1.7,8501.5,103.2,5.4,12.7,0.423,3.0,6.1,0.5,2.3,6.6,0.353,3.0,3.7,0.8,0.3,3.2,3.5,4.1,1.1,0.3,2.7,1.9,16.1,19.2,0.556,0.516,0.523,0.293,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,0.165,5.2,2.8,8.0,19,coby-white,0
65,28,28,New York,82.0,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,14.0,20.9,10.5,34.3,44.7,20.1,6.8,5.1,104.6,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,5.4,12.7,0.423,3.0,6.1,0.5,2.3,6.6,0.353,3.0,3.7,0.8,0.3,3.2,3.5,4.1,1.1,0.3,2.7,1.9,16.1,19.2,0.556,0.516,0.523,0.293,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,0.165,5.2,2.8,8.0,19,coby-white,0
66,5,5,Memphis,82.0,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,14.0,22.0,8.8,33.0,41.8,23.9,8.3,5.5,103.5,0.548,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,5.4,12.7,0.423,3.0,6.1,0.5,2.3,6.6,0.353,3.0,3.7,0.8,0.3,3.2,3.5,4.1,1.1,0.3,2.7,1.9,16.1,19.2,0.556,0.516,0.523,0.293,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,0.165,5.2,2.8,8.0,19,coby-white,0
67,92,92,Phoenix,82.0,48.5,40.1,87.4,0.459,9.6,29.3,0.329,17.6,22.7,0.779,15.6,23.6,9.1,31.3,40.4,23.9,9.0,5.1,107.5,0.552,0.514,156.7,20.5,72.5,46.1,59.5,13.8,8.8,8.8,1.2,63.2,105.9,115.1,-9.2,8326.8,100.5,6.7,14.5,0.461,5.4,10.3,0.526,1.3,4.2,0.304,3.9,5.5,0.707,1.4,5.0,6.4,3.7,1.5,0.6,2.7,1.9,18.5,25.1,0.542,0.505,0.292,0.377,5.6,17.3,11.8,26.1,2.7,2.2,13.7,32.2,3.3,3.5,6.8,0.222,6.9,4.8,11.6,20,jarrett-culver,1
68,71,71,Cleveland,82.0,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,13.5,20.0,10.7,31.9,42.7,20.7,6.5,2.4,104.5,0.54,0.503,159.1,23.7,77.0,49.2,53.2,12.2,6.7,4.3,1.2,59.6,107.7,117.6,-9.9,7955.0,96.6,6.7,14.5,0.461,5.4,10.3,0.526,1.3,4.2,0.304,3.9,5.5,0.707,1.4,5.0,6.4,3.7,1.5,0.6,2.7,1.9,18.5,25.1,0.542,0.505,0.292,0.377,5.6,17.3,11.8,26.1,2.7,2.2,13.7,32.2,3.3,3.5,6.8,0.222,6.9,4.8,11.6,20,jarrett-culver,0
69,49,49,L.A. Lakers,82.0,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,15.7,20.7,10.2,36.4,46.6,25.6,7.5,5.4,111.8,0.554,0.527,150.3,22.2,76.4,49.9,60.0,13.4,7.3,9.1,1.2,70.5,107.8,109.5,-1.7,8501.5,103.2,6.7,14.5,0.461,5.4,10.3,0.526,1.3,4.2,0.304,3.9,5.5,0.707,1.4,5.0,6.4,3.7,1.5,0.6,2.7,1.9,18.5,25.1,0.542,0.505,0.292,0.377,5.6,17.3,11.8,26.1,2.7,2.2,13.7,32.2,3.3,3.5,6.8,0.222,6.9,4.8,11.6,20,jarrett-culver,0
70,27,27,New York,82.0,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,14.0,20.9,10.5,34.3,44.7,20.1,6.8,5.1,104.6,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,6.7,14.5,0.461,5.4,10.3,0.526,1.3,4.2,0.304,3.9,5.5,0.707,1.4,5.0,6.4,3.7,1.5,0.6,2.7,1.9,18.5,25.1,0.542,0.505,0.292,0.377,5.6,17.3,11.8,26.1,2.7,2.2,13.7,32.2,3.3,3.5,6.8,0.222,6.9,4.8,11.6,20,jarrett-culver,0
71,4,4,Memphis,82.0,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,14.0,22.0,8.8,33.0,41.8,23.9,8.3,5.5,103.5,0.548,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,6.7,14.5,0.461,5.4,10.3,0.526,1.3,4.2,0.304,3.9,5.5,0.707,1.4,5.0,6.4,3.7,1.5,0.6,2.7,1.9,18.5,25.1,0.542,0.505,0.292,0.377,5.6,17.3,11.8,26.1,2.7,2.2,13.7,32.2,3.3,3.5,6.8,0.222,6.9,4.8,11.6,20,jarrett-culver,0
72,70,70,Cleveland,82.0,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,13.5,20.0,10.7,31.9,42.7,20.7,6.5,2.4,104.5,0.54,0.503,159.1,23.7,77.0,49.2,53.2,12.2,6.7,4.3,1.2,59.6,107.7,117.6,-9.9,7955.0,96.6,5.8,10.8,0.537,3.6,6.2,0.581,2.2,4.6,0.478,2.4,3.2,0.75,0.4,3.4,3.8,2.6,0.8,0.4,3.0,1.4,16.2,23.6,0.657,0.639,0.426,0.296,1.6,13.7,7.7,25.7,1.7,1.5,19.6,27.9,0.4,0.1,0.5,0.148,3.8,1.1,4.9,19,darius-garland,1
73,48,48,L.A. Lakers,82.0,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,15.7,20.7,10.2,36.4,46.6,25.6,7.5,5.4,111.8,0.554,0.527,150.3,22.2,76.4,49.9,60.0,13.4,7.3,9.1,1.2,70.5,107.8,109.5,-1.7,8501.5,103.2,5.8,10.8,0.537,3.6,6.2,0.581,2.2,4.6,0.478,2.4,3.2,0.75,0.4,3.4,3.8,2.6,0.8,0.4,3.0,1.4,16.2,23.6,0.657,0.639,0.426,0.296,1.6,13.7,7.7,25.7,1.7,1.5,19.6,27.9,0.4,0.1,0.5,0.148,3.8,1.1,4.9,19,darius-garland,0
74,26,26,New York,82.0,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,14.0,20.9,10.5,34.3,44.7,20.1,6.8,5.1,104.6,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,5.8,10.8,0.537,3.6,6.2,0.581,2.2,4.6,0.478,2.4,3.2,0.75,0.4,3.4,3.8,2.6,0.8,0.4,3.0,1.4,16.2,23.6,0.657,0.639,0.426,0.296,1.6,13.7,7.7,25.7,1.7,1.5,19.6,27.9,0.4,0.1,0.5,0.148,3.8,1.1,4.9,19,darius-garland,0
75,3,3,Memphis,82.0,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,14.0,22.0,8.8,33.0,41.8,23.9,8.3,5.5,103.5,0.548,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,5.8,10.8,0.537,3.6,6.2,0.581,2.2,4.6,0.478,2.4,3.2,0.75,0.4,3.4,3.8,2.6,0.8,0.4,3.0,1.4,16.2,23.6,0.657,0.639,0.426,0.296,1.6,13.7,7.7,25.7,1.7,1.5,19.6,27.9,0.4,0.1,0.5,0.148,3.8,1.1,4.9,19,darius-garland,0
76,25,25,New York,82.0,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,14.0,20.9,10.5,34.3,44.7,20.1,6.8,5.1,104.6,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,8.4,18.5,0.454,6.5,12.2,0.529,1.9,6.2,0.308,3.9,5.9,0.665,1.6,6.0,7.6,4.3,0.9,0.4,3.2,1.8,22.6,23.3,0.532,0.506,0.338,0.319,4.8,17.2,11.2,23.5,1.4,1.2,13.2,32.2,3.8,2.7,6.5,0.194,6.5,2.1,8.6,19,rj-barrett,1
77,2,2,Memphis,82.0,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,14.0,22.0,8.8,33.0,41.8,23.9,8.3,5.5,103.5,0.548,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,8.4,18.5,0.454,6.5,12.2,0.529,1.9,6.2,0.308,3.9,5.9,0.665,1.6,6.0,7.6,4.3,0.9,0.4,3.2,1.8,22.6,23.3,0.532,0.506,0.338,0.319,4.8,17.2,11.2,23.5,1.4,1.2,13.2,32.2,3.8,2.7,6.5,0.194,6.5,2.1,8.6,19,rj-barrett,0
78,375,375,Milwaukee,82.0,48.2,43.4,91.1,0.476,13.5,38.2,0.353,17.9,23.2,0.773,13.9,19.6,9.3,40.4,49.7,26.0,7.5,5.9,118.1,0.583,0.55,160.1,20.8,80.3,52.3,60.1,12.0,7.2,10.4,1.3,80.0,113.8,105.2,8.5,8512.5,103.3,5.6,11.8,0.474,3.9,7.2,0.537,1.7,4.6,0.374,3.3,4.2,0.778,0.5,3.6,4.1,4.0,1.9,0.5,2.9,2.3,16.2,21.9,0.586,0.546,0.387,0.359,1.8,13.0,7.6,24.6,3.4,2.3,17.1,26.5,3.1,2.5,5.5,0.189,4.8,4.2,8.9,20,nickeil-alexander-walker,0
